Symbol|Issue_Name|Primary_Listing_Mkt
600482|Fengfan Company., Ltd|SHG
600483|Fujian Funeng Company Ltd|SHG
600485|Beijing Xinwei Telecom Tech Group Company Ltd|SHG
600486|Jiangsu Yangnong Chemical Company.,Ltd|SHG
600487|Hengtong Optic-Electric Company Ltd|SHG
600488|Tianjin Tianyao Pharmaceutical Company., Ltd|SHG
600489|Zhongjin Gold Company., Ltd|SHG
600490|Pengxin International Mining Company Ltd|SHG
600491|Long Yuan Construction Group Company Ltd|SHG
600493|Fujian Fynex Textile Science & Tech Company|SHG
600495|Jinxi Axle Company Ltd|SHG
600496|Changjiang & Jinggong Steel Structure|SHG
600497|Yunnan Chihong Zinc&Germanium Company., Ltd|SHG
600498|Fiberhome Telecommunication Tech.CompanyLtd|SHG
600499|Keda Clean Energy Company Ltd|SHG
600500|Sinochem International Corp|SHG
600501|Aerosun Corp|SHG
600502|Anhui Water Resources Development CompanyLtd|SHG
600503|Deluxe Family Company., Ltd|SHG
600505|Sichuan Xichang Electric Power Company., Ltd|SHG
600506|Xin Jiang Korla Pear Company.,Ltd|SHG
600507|Fangda Special Steel Technology Company Ltd|SHG
600508|Shanghai Datun Energy Resources Company. Ltd|SHG
600509|Xinjiang Tianfu Energy Company Ltd|SHG
600510|Black Peony (Group) Company., Ltd|SHG
600511|China National Medicines Corporation Ltd|SHG
600512|Tengda Construction Group Company., Ltd|SHG
600513|Jiangsu Lianhuan Pharmaceutical Company. Ltd|SHG
600515|Hainan Island Construction Company Ltd|SHG
600516|Fangda Carbon New Material Company., Ltd|SHG
600517|Shanghai Zhixin Electric Company., Ltd|SHG
600518|Kangmei Pharmaceutical Company Ltd|SHG
600519|Kweichow Moutai Company., Ltd|SHG
600520|Tongling Trinity Technology Company.,Ltd|SHG
600521|Zhejiang Huahai Pharmaceutical Company., Ltd|SHG
600522|Jiangsu Zhongtian Technologies Company., Ltd|SHG
600523|Guizhou Guihang Automotive Components Company|SHG
600525|Changyuan Group Ltd|SHG
600526|Zhejiang Feida Env. Sci & Tech Company Ltd|SHG
600527|Jiangsu Jiangnan High Polymer Fiber|SHG
600528|China Railway Erju Company., Ltd|SHG
600529|Shandong Pharmaceutical Glass Company., Ltd|SHG
600530|Shanghai Jiaoda Onlly Company., Ltd|SHG
600531|Henan Yuguang Gold & Lead Company., Ltd|SHG
600532|Shandong Hongda Mining Company Ltd|SHG
600533|Nanjing Chixia Development Company., Ltd|SHG
600535|Tasly Pharmaceutical Group Company Ltd|SHG
600536|China National Software & Service Company Ltd|SHG
600537|Eging Photovoltaic Technology Company Ltd|SHG
600538|Beihai Gofar Marine Biological Industry|SHG
600539|Taiyuan Lionhead Cement Company.,Ltd|SHG
600540|Xinjiang Sayram Modern Agriculture Company Lt|SHG
600543|Gansu Mogao Industrial Development Company|SHG
600545|Xinjiang Urban Construction (Group) Company|SHG
600546|Shanxi Coal Internationl Enrgy Gr Company Ltd|SHG
600547|Shandong Gold Mining Company., Ltd|SHG
600548|Shenzhen Expressway Company Ltd|SHG
600549|Xiamen Tungsten Company., Ltd|SHG
600550|Baoding Tianwei Baobian Electric Company|SHG
600551|TIMES MEDIA Company.,Ltd|SHG
600552|Anhui Fangxing Science & Tech Company.,Ltd|SHG
600553|Hebei Taihang Cement Company.,Ltd|SHG
600555|Shanghai Nine Dragon Tourism Company Ltd|SHG
600556|Guangxi Future Technology Company Ltd|SHG
600557|Jiangsu Kanion Pharmaceutical Company., Ltd|SHG
600558|Atlantic China Welding Consumables Inc|SHG
600559|Hebei Hengshui Laobaigan Liquor Company., Ltd|SHG
600560|Beijing AriTime Intelligent Control Company|SHG
600561|Jiangxi Changyun Company., Ltd|SHG
600562|Glarun Technology Company Ltd|SHG
600563|Xiamen Faratronic Company., Ltd|SHG
600565|Chongqing Dima Industry Company., Ltd|SHG
600566|Hubei Jumpcan Pharmaceutical Company Ltd|SHG
600567|An Hui Shan Ying Paper Industry Company., Ltd|SHG
600568|Zhong Zhu Holding Company Ltd|SHG
600569|Anyang Iron & Steel Inc|SHG
600570|Hundsun Technologies Inc|SHG
600571|Sunyard System Engineering Company Ltd|SHG
600572|Zhejiang CONBA Pharmaceutical Company., Ltd|SHG
600573|FuJian Yanjing HuiQuan Brewery Company., Ltd|SHG
600575|Anhui Wanjiang Logistics Group Company Ltd|SHG
600576|Zhejiang WHWH Industry Company. Ltd|SHG
600577|Tongling Jingda Special Magnet Wire Company|SHG
600578|Beijing Jingneng Power Company Ltd|SHG
600579|Qingdao Tianhua Instit Chem Engg Company Ltd|SHG
600580|Wolong Electric Group Company., Ltd|SHG
600581|Xinjiang Ba Yi Iron & Steel Company., Ltd|SHG
600582|Tian Di Science & Technology Company., Ltd|SHG
600583|Offshore Oil Engineering Company., Ltd|SHG
600584|Jiangsu Changjiang Electronics Tech Company|SHG
600585|Anhui Conch Cement Company Ltd|SHG
600586|Shandong Jinjing Science & Tech. Company. Ltd|SHG
600587|Shinva Medical Instrument Company.,Ltd|SHG
600588|Yongyou Network Technology Company Ltd|SHG
600589|Guangdong RongTai Industry Company., Ltd|SHG
600590|Tellhow Sci-tech Company., Ltd|SHG
600591|Shanghai Airlines Company Ltd|SHG
600592|Fujian Longxi Bearing (Group) Company., Ltd|SHG
600593|Dalian Sunasia Tourism Holding Company Ltd|SHG
600594|GuiZhou YiBai Pharmaceutical Company., Ltd|SHG
600595|Henan Zhongfu Industry Company.,Ltd|SHG
600596|Zhejiang Xinan Chemcl Industrl Gp Company Ltd|SHG
600597|Bright Dairy & Food Company., Ltd|SHG
600598|Heilongjiang Agriculture Company Ltd|SHG
600599|Panda Financial Holding Corp Ltd|SHG
600600|Tsingtao Brewery Company Ltd|SHG
600601|Founder Technology Group Corp|SHG
600602|INESA Electron Company Ltd|SHG
600603|Dazhou Xingye Holdings Company Ltd|SHG
600604|Shanghai Shibei Hi-Tech Company Ltd|SHG
600605|Shanghai Huitong Energy Company.,Ltd|SHG
600606|Shanghai Jinfeng Investment Company., Ltd|SHG
600607|Shanghai Industrial Pharmaceutical Investment Company.,Ltd|SHG
600608|Shanghai Broadband Technology Company., Ltd|SHG
600609|Shenyang Jinbei Automotive Company., Ltd|SHG
600610|Shanghai Zhongyida Company Ltd|SHG
600611|Dazhong Transportation (Group) Company. Ltd|SHG
600612|Lao Feng Xiang Company Ltd|SHG
600613|Shanghai Shenqi Pharmactcl Inv Mgt CoLtd|SHG
600614|Shanghai Dingli Technology Development|SHG
600615|Shanghai Fenghwa Group Company.,Ltd|SHG
600616|ShangHai JinFeng Wine Company Ltd|SHG
600617|Shanxi Guoxin Energy Company Ltd|SHG
600618|Shanghai Chlor-Alkali Chemical Company., Ltd|SHG
600619|Shanghai Highly (Group) Company Ltd|SHG
600620|Shanghai Tianchen Company., Ltd|SHG
600621|Shanghai Chinafortune Company Ltd|SHG
600622|Shanghai Jiabao Industry & Commerce Company|SHG
600623|Double Coin Holdings Ltd|SHG
600624|Shanghai Fudan Forward S&T Company Ltd|SHG
600626|Shanghai Shenda Company., Ltd|SHG
600627|Shanghai Power Transmission Distribution Company.,Ltd|SHG
600628|Shanghai New World Company., Ltd|SHG
600629|Shanghai Lengguang Industrial Company., Ltd|SHG
600630|Shanghai Dragon Corp|SHG
600631|Shanghai Bailian Group Company.,Ltd|SHG
600633|Zhejiang Daily Media Group Company Ltd|SHG
600634|Shanghai Zhongji Investment Hldg Company Ltd|SHG
600635|Shanghai DaZhong Public Utlts Gp Company Ltd|SHG
600636|Shanghai 3F New Materials Company Ltd|SHG
600637|Bestv New Media Company Ltd|SHG
600638|Shanghai New Huang Pu Real Estate Company|SHG
600639|Shanghai Jinqiao Export Processing Zone|SHG
600640|Besttone Holding Company Ltd|SHG
600641|Shanghai Wanye Enterprises Company Ltd|SHG
600642|Shenergy Company Ltd|SHG
600643|Shanghai AJ Corp|SHG
600644|Leshan Electric Power Company., Ltd|SHG
600645|Zhongyuan Union Cell & Gene Eng Corp Ltd|SHG
600647|Shanghai Tongda Venture Capital Company.,Ltd|SHG
600648|Shanghai Wai Gao Qiao Free Trade Zone|SHG
600649|Shanghai Chengtou Holding Company.,Ltd|SHG
600650|Shanghai Jin Jiang Intl Indu Inv Company Ltd|SHG
600651|Shanghai Feilo Acoustics Company., Ltd|SHG
600652|Shanghai U9 Game Company Ltd|SHG
600653|Shanghai Shenhua Holdings Company., Ltd|SHG
600654|China Security & Fire Company Ltd|SHG
600655|Shanghai Yuyuan Tourist Mart Company.,Ltd|SHG
600656|ZhuHai BoYuan Investment Company Ltd|SHG
600657|Cinda Real Estate Company Ltd|SHG
600658|Beijing Electronic Zone Invstmnt&Dvlpmnt|SHG
600660|Fuyao Glass Industry Group Company Ltd|SHG
600661|Shanghai Xin Nanyang Company Ltd|SHG
600662|Shanghai QiangSheng Holding Company., Ltd|SHG
600663|Shanghai Lujiazui Finance & Trade Zone|SHG
600664|Harbin Pharmaceutical Group Company., Ltd|SHG
600665|Tande Company., Ltd|SHG
600666|Southwest Pharmaceutical Company., Ltd|SHG
600667|Wuxi Taiji Industry Limited Corp|SHG
600668|Zhejiang Jianfeng Group Company. Ltd|SHG
600671|Hangzhou Tian-Mu-Shan Pharm. Enterp. Company|SHG
600673|Guangdong Hec Technology Holding Company Ltd|SHG
600674|Sichuan Chuantou Energy Stock Company Ltd|SHG
600675|China Enterprise Company Ltd|SHG
600676|Shanghai Jiao Yun Group Company Ltd|SHG
600677|Aerospace Communications Holdings Company Ltd|SHG
600678|Sichuan Golden Summit (Grp) Joint-Stock|SHG
600679|Jinshan Development & Cons. Company., Ltd|SHG
600680|Shanghai Potevio Company Ltd|SHG
600681|Winowner Group Company Ltd|SHG
600682|Nanjing Xinjiekou Department Store CoLtd|SHG
600683|Metro Land Corp Ltd|SHG
600684|Guangzhou Pearl River Ind. Development|SHG
600685|CSSC Offshore & Marine Engg Group Company Ltd|SHG
600686|Xiamen King Long Motor Group Company., Ltd|SHG
600687|Gansu Gangtai Holding Group Company Ltd|SHG
600688|Sinopec Shanghai Petrochemical Company Ltd|SHG
600689|Shanghai Sanmao Enterprise (Grp) Company Ltd|SHG
600690|Qingdao Haier Company., Ltd|SHG
600691|Yangmei Chemical Company Ltd|SHG
600692|Shanghai Ya Tong Company., Ltd|SHG
600693|Fujian Dongbai Group Company Ltd|SHG
600694|DASHANG CO., LTD.|SHG
600695|Shanghai Greencourt Investment Gp Company Ltd|SHG
600696|Shanghai Duolun Industry Company., Ltd|SHG
600697|Chang Chun Eurasia Group Company. Ltd|SHG
600698|Hunan Tyen Machinery Company Ltd|SHG
600699|Ningbo Joyson Electronic Corp|SHG
600701|Habin Gong Da High-Tech Entprs. Devel Company|SHG
600702|Sichuan Tuopai Shede Wine Company Ltd|SHG
600703|SANAN OPTOELECTRONICS CO.,LTD|SHG
600704|Zhejiang Mtrl Indstrl Zhgd Ytg Gp Company Ltd|SHG
600705|AVIC Capital Holdings Company Ltd|SHG
600706|XiAn Qujiang Cultural Tourism Company Ltd|SHG
600707|Irico Display Devices Company., Ltd|SHG
600708|Shanghai Haibo Company., Ltd|SHG
600710|Changlin Company Ltd|SHG
600711|Chengtun Mining Group Company Ltd|SHG
600712|Nanning Department Store Company.,Ltd|SHG
600713|NanJing Medical Company Ltd|SHG
600714|Qinghai Jinrui Mineral Developmnt Company Ltd|SHG
600715|SongLiao Automobile Company., Ltd|SHG
600716|Jiangsu Phoenix Property Investment Company|SHG
600717|Tianjin Port Company Ltd|SHG
600718|Neusoft Corp|SHG
600719|Dalian Thermal Power Company., Ltd|SHG
600720|Gansu QiLianShan Cement Company Ltd|SHG
600721|Xinjiang Baihuacun Company.,Ltd|SHG
600722|HeBei Jinniu Chemical Industry Company.,Ltd|SHG
600723|Beijing Capital Retailing Group Company Ltd|SHG
600724|Ningbo Fuda Company Ltd|SHG
600725|Yunnan Yunwei Company Ltd|SHG
600726|Huadian Energy Company Ltd|SHG
600727|Shandong Lubei Chemical Company., Ltd|SHG
600728|PCI-Suntek Technology Company Ltd|SHG
600729|Chongqing Department Store Company. Ltd|SHG
600730|China Hi-Tech Group Company., Ltd|SHG
600731|Hunan Haili Chemical Company., Ltd|SHG
600732|Shanghai Xinmei Real Estate Company., Ltd|SHG
600733|ChengDu QianFeng Electronics Company., Ltd|SHG
600734|Fujian Start Group Company Ltd|SHG
600735|Shandong Hiking International Company., Ltd|SHG
600736|Suzhou New District Hi-Tech Ind. Company.,Ltd|SHG
600737|COFCO Xinjiang Tunhe Company., Ltd|SHG
600738|Lanzhou Minbai Shareholding (Grp) Company|SHG
600739|Liaoning Cheng Da Company., Ltd|SHG
600740|Shanxi Coking Company., Ltd|SHG
600741|HUAYU Automotive Systems Company Ltd|SHG
600742|Changchun Faway Automobile Cmpnts Company Ltd|SHG
600743|HUAYUAN PROPERTY CO. LTD|SHG
600744|Datang Huayin Electric Power Company., Ltd|SHG
600745|JoinuIn (Holding) Company., Ltd|SHG
600746|Jiangsu SOPO Chemical Company.,Ltd|SHG
600747|Dalian Daxian Enterprises Holdings Company|SHG
600748|Shanghai Industrial Development Company., Ltd|SHG
600749|Tibet Tourism Company., Ltd|SHG
600750|Jiangzhong Pharmaceutical Company Ltd|SHG
600751|Tianjin Marine Shipping Company. Ltd. B|SHG
600753|Henan Oriental Silver Star Inv Company Ltd|SHG
600754|Shanghai Jinjiang Int'l Hotels Devlpt.|SHG
600755|Xiamen ITG Group Corp.,Ltd|SHG
600756|Inspur Software Company Ltd|SHG
600757|Changjiang Publishing and Media Company Ltd|SHG
600758|Liaoning Hongyang Energy Resource Invest|SHG
600759|Geo-Jade Petroleum Corp|SHG
600760|Zhonghang Heibao Company Ltd|SHG
600761|Anhui Heli Company.,Ltd|SHG
600763|Topchoice Medical Corp|SHG
600764|CEC CoreCast Corporation Ltd|SHG
600765|AVIC Heavy Machinery Company Ltd|SHG
600766|YanTai Yuancheng Gold Company Ltd|SHG
600767|Winsan Shanghai Medical Scie&Tech Company Ltd|SHG
600768|Ningbo Fubang Jingye Group Company., Ltd|SHG
600769|Wuhan Xianglong Power Industry Company Ltd|SHG
600770|Jiangsu Zongyi Company., Ltd|SHG
600771|GuangYuYuan Chinese Herbal Medicn Company Ltd|SHG
600773|Tibet Urban Development&Investmnt Company Ltd|SHG
600774|Wuhan Hanshang Group Company., Ltd|SHG
600775|Nanjing Panda Electronics Company Ltd|SHG
600776|Eastern Communication Company., Ltd|SHG
600777|Yantai Xinchao Industry Company., Ltd|SHG
600778|XINJIANG YOUHAO (GROUP) CO.,LTD|SHG
600779|Sichuan Swellfun Company., Ltd|SHG
600780|Top Energy Company Ltd Shanxi|SHG
600781|Furen Pharmaceutical Grp Industry Company Ltd|SHG
600782|Xinyu Iron & Steel Company., Ltd|SHG
600783|Luxin Venture Capital Group Company Ltd|SHG
600784|Luyin Investment Group Company., Ltd|SHG
600785|Yinchuan Xinhua Commercial Group Company Ltd|SHG
600786|Dongfang Electric Corporation Dongfang Boiler Company.,ltd.|SHG
600787|CMST Development Company Ltd|SHG
600789|Shandong Lukang Pharmaceutical Company., Ltd|SHG
600790|Zhejiang China Light &Textile Industrial|SHG
600791|Beih-Property Company Ltd|SHG
600792|Yunnan Coal and Energy Company Ltd|SHG
600793|Yibin Paper Industry Company., Ltd|SHG
600794|Zhangjiagang Freetrade Sci &Tech Company Ltd|SHG
600795|GD Power Development Company Ltd|SHG
600796|Zhejiang Qianjiang Biochemical Company Ltd|SHG
600797|Insigma Technology Company.,LTD|SHG
600798|Ningbo Marine Company Ltd|SHG
600800|Tianjin Global Magnetic Card Company., Ltd|SHG
600801|Huaxin Cement Company. Ltd|SHG
600802|Fujian Cement Inc|SHG
600803|ENN Ecological Holdings Company Ltd|SHG
600804|Dr Peng Telecom & Media Group Company Ltd|SHG
600805|Jiangsu Yueda Investment Company., Ltd|SHG
600806|Shenji Gp. Kunming Machine Tool Company. Ltd|SHG
600807|Shandong Tyan Home Company., Ltd|SHG
600808|Maanshan Iron & Steel Company Ltd|SHG
600809|Shanxi Xinghuacun Fen Wine Factory Company|SHG
600810|Shen Ma Industry Company.,Ltd|SHG
600811|Orient Group Incorporation|SHG
600812|North China Pharmaceutical Company., Ltd|SHG
600814|Hangzhou Jiebai Group Company., Ltd|SHG
600815|Xiamen XGMA Machinery Company Ltd|SHG
600816|Anxin Trust Company Ltd|SHG
600817|Xi'an Hongsheng Tchnlgy Company Ltd|SHG
600818|Zhonglu Company Ltd|SHG
600819|Shanghai Yaohua Pilkngtn Glass Gp Company Ltd|SHG
600820|Shanghai Tunnel Engineering Company., Ltd|SHG
600821|Tianjin Quanyechang (Group) Company Ltd|SHG
600822|Shanghai Material Trading Company., Ltd|SHG
600823|ShangHai ShiMao Company., Ltd|SHG
600824|Shanghai Yimin Commerce Group Company Ltd|SHG
600825|Shanghai Xinhua Media Company., Ltd|SHG
600826|Shanghai Lansheng Corp|SHG
600827|Shanghai Bailian Group Inc Company|SHG
600828|Chengshang Group Company., Ltd|SHG
600829|HPGC Renmintongtai Pharmaceutical Corp|SHG
600830|Sunny Loan Top Company.,Ltd|SHG
600831|Shaanxi Brdcst&TV Ntwk Intmdr Grp Company Ltd|SHG
600832|Shanghai Oriental Pearl (Group) Company., Ltd|SHG
600833|Shanghai No.1 Pharmacy Company., Ltd|SHG
600834|Shanghai Shentong Metro Company., Ltd|SHG
600835|Shanghai Mechanical & Elect. Ind. Company Ltd|SHG
600836|Shanghai Jielong Industry Group Corp Ltd|SHG
600837|HAITONG Securities Company Ltd|SHG
600838|Shanghai Join Buy Company., Ltd|SHG
600839|Sichuan Changhong Electric Company., Ltd|SHG
600840|Zhejiang Anping Venture Investment Company.,Ltd|SHG
600841|Shanghai Diesel Engine Company Ltd|SHG
600842|Shanghai Zhongxi Pharmaceutical Company.,Ltd|SHG
600843|SGSB Group Company., Ltd|SHG
600844|Danhua Chemical Technology Company., Ltd|SHG
600845|Shanghai Baosight Software Company. Ltd|SHG
600846|Shanghai Tongji Science & Technology Ind|SHG
600847|Chongqing Wanli New Energy Company Ltd|SHG
600848|Shanghai Automation Instrumentation Company|SHG
600849|Shanghai Pharmaceuticals Holding Company.,Ltd|SHG
600850|Shanghai East-China Computer Company., Ltd|SHG
600851|Shanghai Haixin Group Company., Ltd|SHG
600853|Longjian Road & Bridge Company., Ltd|SHG
600854|Jiangsu Chunlan Refrigerating Equipment|SHG
600855|Beijing Aerospace Changfeng Company., Ltd|SHG
600856|ChangChun Department JiTuan Store Company Ltd|SHG
600857|Ningbo Zhongbai Company Ltd|SHG
600858|Silver Plaza Group Company Ltd|SHG
600859|Beijing Wangfujing Department Store|SHG
600860|Beijing Jingcheng Machinry Elctrc Company Ltd|SHG
600861|Beijing Urban-Rural Trade Centre Company. Ltd|SHG
600862|TONTEC Tecnology Inv. Gr Company., Ltd|SHG
600863|Inner Mongolia MengDian HuaNeng Thermal|SHG
600864|Harbin Hatou Investment Company., Ltd|SHG
600865|Baida Group Company., Ltd|SHG
600866|Starlake Bioscience Company Inc Zhqng Gngdng|SHG
600867|Tonghua Dongbao Pharmaceutical Company., Ltd|SHG
600868|Guangdong Meiyan Jixiang Hydrpwr Company Ltd|SHG
600869|Far East Smarter Energy Company Ltd|SHG
600870|Xiamen Overseas Chinese Electronic Company|SHG
600871|Sinopec Oilfield Service Corp|SHG
600872|Jonjee Hi-Tech Ind.& Com. Grp Company., Ltd|SHG
600873|Meihua Holdings Group Company Ltd|SHG
600874|Tianjin Capital Environmental Prtctn Grp|SHG
600875|Dongfang Electric Corporation Ltd|SHG
600876|Luoyang Glass Company.,Ltd|SHG
600877|China Jialing Industrial Company Ltd (Group)|SHG
600879|China Aerospace Times Electronics Company Ltd|SHG
600880|Chengdu B-ray Media Company., Ltd|SHG
600881|Jilin Yatai (Group) Company Ltd|SHG
600882|Shandong Hualian Mining Holdings Company Ltd|SHG
600883|Yunnan Bowin Technology Industry Company.,Ltd|SHG
600884|Ningbo Shanshan Company., Ltd|SHG
600885|Hongfa Technology Company Ltd|SHG
600886|SDIC Power Holdings Company Ltd|SHG
600887|Inner Mongolia Yili Industrial Group Company|SHG
600888|Xinjiang Joinworld Company., Ltd|SHG
600889|Nanjing Chemical Fibre Company.,Ltd|SHG
600890|CRED Holding Company.,Ltd|SHG
600891|Harbin Churin Group Jointstock Company.,Ltd|SHG
600892|Baocheng Investment Company Ltd|SHG
600893|AVIC Aviation Engine Corp PLC|SHG
600894|Guangzhou Guangri Stock Company Ltd|SHG
600895|Shanghai Zhangjiang Hi-Tech Park Dev. Company|SHG
600896|China Shipping Haisheng Company., Ltd|SHG
600897|Xiamen International Airport Company Ltd|SHG
600898|Sanlian Commercial Company., Ltd|SHG
600900|China Yangtze Power Company., Ltd|SHG
600903|Guizhou Gas Group Corporation Ltd|SHG
600908|Wuxi Rural Commercial Bank Company Ltd|SHG
600909|HuaAn Securities Company Ltd|SHG
600917|Chongqing Gas Group Corporation Ltd|SHG
600919|Bank of Jiangsu|SHG
600926|Bank of Hangzhou Company Ltd|SHG
600929|Hunan Salt Industry Company Ltd|SHG
600933|IKD Company Ltd|SHG
600936|Guangxi Radio and Television Information Network Corpo|SHG
600939|Chongqing Construction Engineering Group Company Ltd|SHG
600958|Orient Securities Company Ltd|SHG
600959|Jiangsu Broadcasting Cable Information Network Corp|SHG
600960|Shandong Binzhou Bohai Piston Company., Ltd|SHG
600961|Zhuzhou Smelter Group Company.,Ltd|SHG
600962|SDIC Zhonglu Fruit Juice Company., Ltd|SHG
600963|Yueyang Paper Company., Ltd|SHG
600965|Fortune Ng Fung Food (Hebei) Company.,Ltd|SHG
600966|Shandong Bohui Paper Industry Company Ltd|SHG
600967|Baotou Beifang Chuangye Company., Ltd|SHG
600969|Hunan Chendian Int'l Dev. Share-Holding|SHG
600970|Sinoma International Engineering Company Ltd|SHG
600971|Anhui Hengyuan Coal Industry Company Ltd|SHG
600973|Baosheng Sci & Tech Innovation Company., Ltd|SHG
600975|Hunan New Wellful Company., Ltd|SHG
600976|Jianmin Pharmaceutical Group Company Ltd|SHG
600977|China Film Company Ltd|SHG
600978|Guangdong Yihua Timber Industry Company., Ltd|SHG
600979|Sichuan Guangan AAA Public Company., Ltd|SHG
600980|BGRIMM Magnetic Materials & Technology|SHG
600981|Jiangsu High Hope Corp|SHG
600982|Ningbo Thermal Power Company., Ltd|SHG
600983|Whirlpool China Company Ltd|SHG
600984|Shaanxi Construction Machinery Company., Ltd|SHG
600985|Anhui Leimingkehua Company., Ltd|SHG
600986|Keda Group Company., Ltd|SHG
600987|Zhejiang Hangmin Company., Ltd|SHG
600988|Chifeng Jilong Gold Mining Company Ltd|SHG
600990|Anhui Sun-Create Electronics Company., Ltd|SHG
600991|Gac Changfeng Motor Company., Ltd|SHG
600992|Guizhou Wire Rope Company., Ltd|SHG
600993|Mayinglong Pharmaceutical Group Company., Ltd|SHG
600995|Yunnan Wenshan Electric Power Company.,Ltd|SHG
600996|Guizhou Broadcasting TV Information Network Company Ltd|SHG
600997|Kailuan Energy Chemical Company Ltd|SHG
600998|Jointown Pharmaceutical Group Company Ltd|SHG
600999|China Merchants Securities CO., LTD.|SHG
601000|Tangshan Port Group Company., Ltd|SHG
601001|Datong Coal Industry Company., Ltd|SHG
601002|Gem-Year Industrial Company., Ltd|SHG
601003|Liuzhou Iron & Steel Company. Ltd|SHG
601005|Chongqing Iron & Steel Company., Ltd|SHG
601006|Daqin Railway Company., Ltd|SHG
601007|Jinling Hotel Corporation, Ltd|SHG
601008|Jiangsu Lianyungang Port Company., Ltd|SHG
601009|Bank Of Nanjing Company.,Ltd|SHG
601010|Wenfeng Great World Chain Develpmnt Corp|SHG
601011|Qitaihe Baotailong Coal & Coal|SHG
601012|XiAn LONGi Silicon Materials Company Ltd|SHG
601015|Shaanxi Heimao Coking CompanyLtd|SHG
601016|CECEP WindPower Corp|SHG
601018|Ningbo Port Company Ltd|SHG
601019|Shandong Publishing Media Company Ltd|SHG
601020|Tibet Huayu Mining Company Ltd|SHG
601021|Spring Airlines CompanyLtd|SHG
601028|Jiangsu Yulong Steel Pipe Company Ltd|SHG
601038|First Tractor Company Ltd|SHG
601058|Sailun Jinyu Group Company Ltd|SHG
601069|Western Region Gold Company Ltd|SHG
601086|Gansu Guofang Industry Trade Group Company Ltd|SHG
601088|China Shenhua Energy Company Ltd|SHG
601098|China South Publishing&Media Grup Company Ltd|SHG
601099|Pacific Securities Company Ltd|SHG
601100|Jiangsu Hengli Highpressure Oil Cylinder|SHG
601101|Beijing Haohua Energy Resource Company Ltd|SHG
601106|China First Heavy Industries|SHG
601107|Sichuan Expressway Company Ltd|SHG
601108|Caitong Securities CompanyLtd|SHG
601111|Air China Ltd|SHG
601113|Yiwu Huading Nylon Company Ltd|SHG
601116|Sanjiang Shopping Club Company Ltd|SHG
601117|CN National Chemical Engineering Company.,Ltd|SHG
601118|China Hainan Rubber Industry Group|SHG
601126|Beijing Sifang Automation Company Ltd|SHG
601127|Chongqing Sokon Industrial Group CompanyLtd|SHG
601128|Jiangsu Changshu Rural Commercial Bank Company Ltd|SHG
601137|Ningbo Boway Alloy Material Company Ltd|SHG
601139|Shenzhen Gas Corporation Ltd|SHG
601155|Seazen Holdings Company Ltd|SHG
601158|Chongqing Water Group Company Ltd|SHG
601163|Triangle Tyre Company Ltd|SHG
601166|Industrial Bank Company., Ltd|SHG
601168|Western Mining Company Ltd|SHG
601169|Bank of Beijing Company.,Ltd|SHG
601177|Hangzhou Advance Gearbox Group Company., Ltd|SHG
601179|China Xd Electric Company., Ltd|SHG
601186|China Railway Construction Corp Ltd|SHG
601188|Heilongjiang Transportation Dvlp Company Ltd|SHG
601198|Dongxing Securities CompanyLtd|SHG
601199|Jiangsu Jiangnan Water Company Ltd|SHG
601200|Shanghai Environment Group CompanyLtd|SHG
601208|Sichuan EM Technology Company Ltd|SHG
601211|Guotai Junan Securities Company Ltd|SHG
601212|Baiyin Nonferrous Group Company Ltd|SHG
601216|Inner Mongolia Junzheng E & CI Company Ltd|SHG
601218|Jiangsu Jixin Wind Energy Technology|SHG
601222|Jiangsu Linyang Electronics Company Ltd|SHG
601225|Shaanxi Coal Industry|SHG
601226|HuaDian Heavy Industries Company Ltd|SHG
601228|Guangzhou Port Company Ltd|SHG
601229|Bank of Shanghai|SHG
601231|Universal Scientfc Industrl Shngh Company Ltd|SHG
601233|Tongkun Group Company Ltd|SHG
601238|Guangzhou Automobile Group Company Ltd|SHG
601258|Pang Da Automobile Trade Company Ltd|SHG
601268|China Erzhong Group (Deyang) Heavy Industries Company., Ltd|SHG
601288|Agricultural Bank of China Ltd|SHG
601299|China CNR Corporation Ltd|SHG
601311|Camel Group Company Ltd|SHG
601313|SJEC Corp|SHG
601318|Ping An Insurance (Grp) Company of China Ltd|SHG
601326|Qinhuangdao Port Company Ltd|SHG
601328|Bank of Communications Company Ltd|SHG
601333|Guangshen Railway Company., Ltd|SHG
601336|New China Life Insurance Company Ltd|SHG
601339|Bros Eastern Company Ltd|SHG
601366|Liqun Commercial Group Company Ltd|SHG
601368|Guangxi Nanning Waterworks Company Ltd|SHG
601369|Xi'An Shaangu Power Company., Ltd|SHG
601375|Central China Securities CompanyLtd|SHG
601377|Industrial Securities Company Ltd|SHG
601388|Yechiu Metal Recycling China Ltd|SHG
601390|China Railway Group Ltd|SHG
601398|Industrial and Coml Bank of China Ltd|SHG
601500|Jiangsu General Science Technology Company Ltd|SHG
601515|Shantou Dongfeng Printing Company Ltd|SHG
601518|Jilin Expressway Company., Ltd|SHG
601519|Shanghai DZH Ltd|SHG
601555|Soochow Securities Company Ltd|SHG
601558|Sinovel Wind Group Company Ltd|SHG
601566|Joeone Company Ltd|SHG
601567|Ningbo Sanxing Electric Company Ltd|SHG
